,Author,Books,Year Published,Pages
4455,Michelle Johnson,Beyond the Horizon,1879,1571
4456,James Hill,Knight's Code,1901,2319
4457,John Thomas,Kite Runner,1892,4848
4458,Ted Smith,Lost City of Atlantis,1706,2289
4459,Charles Johnson,Pirate's Treasure,1781,2511
4460,Lydia Martinez,Secret Garden,1641,3169
4461,Albert Mills,Clockwork Angel,1685,4770
4462,Jeffrey Bowers,Giver,1506,953
4463,Janet Baldwin,Dragon's Lair,2003,128
4464,Juan Thompson,Wonders of the World,1906,831
4465,Beatrice Ortiz,Martian,1925,2251
4466,Cindy Gilbert,Forbidden Forest,1608,1189
4467,Jeffrey Bowers,Beyond the Horizon,1613,3614
4468,Paul Graham,Clockwork Angel,1774,1535
4469,Ella Harrison,Kite Runner,1550,3505
4470,Carol Sullivan,Secret Key,1547,3366
4471,Erin Gonzales,Hunger Games,1954,777
4472,Ella Harrison,Black Cat,1955,3932
4473,Paul Graham,Girl on the Train,1511,840
4474,Bernard Brown,Help,1808,2942
4475,Rosemary Lucas,Ruby Red Door,1683,4245
4476,Frances Rose,Edge of Tomorrow,1969,3137
4477,Gregory Gibbs,Crystal Caves,1887,1011
4478,Randy Parker,Cursed Castle,1665,247
4479,Wendy Walton,Road,2005,1527
4480,Lydia Martinez,Enchanted Princess,1916,4564
4481,Ted Smith,Phantom of the Opera,1938,4956
4482,Victoria Brown,Maze Runner,1565,3973
4483,Wayne Morrison,Mists of Avalon,1708,2434
4484,Daniel Craig,Queen's Necklace,1876,204
4485,Evelyn Smith,Pirate's Treasure,1640,3560
4486,John Ryan,Witching Hour,1936,3614
4487,Melissa Hall,Enchanted Castle,1883,4623
4488,Howard Jenkins,Secret Garden,1964,4464
4489,Robert Evans,Secret Key,1592,3089
4490,Rosemary Lucas,Shades of Grey,1614,3191
4491,Victoria Brown,Da Vinci Code,1876,1224
4492,Frances Rose,Road,1793,1177
4493,Kenneth May,Moonlit Path,1533,2997
4494,Janet Baldwin,Great Gatsby,1558,1914
4495,Beatrice Ortiz,Echoes of the Past,1985,942
4496,Sherry Bennett,Lord of the Rings,1536,2154
4497,Charles Johnson,Fire Within,1749,3990
4498,Tyrone Evans,Midnight Garden,1538,3592
4499,Carol Sullivan,Shadows of the Night,1820,3605
4500,Charles Johnson,Mirror of Truth,1956,3504
4501,Jeffrey Williams,Girl on the Train,1513,1902
4502,Frances Rose,Lost Kingdom,1574,4516
4503,Jacqueline Brown,Dark Tower,1626,692
4504,Erin Gonzales,Rising Sun,2005,1707
4505,Timothy Griffin,Alchemist,1923,1040
4506,Paul White,Emerald Isle,1975,2650
4507,Paul Graham,Cursed Castle,1776,1626
4508,Bernard Brown,Tears of a Clown,1897,2259
4509,Cindy Gilbert,Da Vinci Code,1858,1934
4510,Randy Parker,Fire Within,1820,2395
4511,Gary Johnson,Night Circus,1775,1721
4512,William Hamilton,Queen's Gambit,1591,4908
4513,Janet Baldwin,Queen's Necklace,1569,2492
4514,Christine Miles,Curse of the Pharaohs,1703,4713
4515,Janet Baldwin,Girl with the Sapphire Eyes,1869,4913
4516,Wayne Morrison,Book of Miracles,1741,2134
4517,Megan Knight,Enchanted Princess,1872,2285
4518,Derrick Brady,Secret Life of Bees,1867,1633
4519,Paul Graham,Warrior's Heart,1688,948
4520,Christine Miles,Midnight Serenade,1832,295
4521,Sandra Craig,Dance with Destiny,1701,1484
4522,James Ross,Maze Runner,1653,2805
4523,Gary Johnson,Last Train Home,1796,1284
4524,Anthony Lee,Witch of Blackbird Pond,1784,947
4525,Emily Moore,Shac,1876,3404
4526,Barbara Farmer,Rising Sun,1650,1142
4527,Robert Evans,Shac,1526,4455
4528,James Ross,Cursed Castle,1541,4998
4529,Daniel Craig,Blood Red Rose,1504,4305
4530,Christine Miles,Whispers in the Dark,1739,4777
4531,Robert Barrett,Tears of a Clown,1648,2380
4532,William Hamilton,Time Traveler's Wife,1910,3358
4533,Derrick Brady,Lighthouse Keeper,1501,1182
4534,Erin Gonzales,Secret Garden,1556,1733
4535,Hazel Greer,Lord of the Rings,1974,4957
4536,John Ryan,Kite Runner,1933,3643
4537,James Hill,Art of Deception,1982,3352
4538,Tyrone Evans,Beneath the Silver Moon,1943,4832
4539,Victor Davis,Midnight Serenade,1799,3670
4540,Albert Mills,Fire Within,1600,4020
4541,Michael Smith,Lord of the Rings,1578,3460
4542,Delores Brown,Lovely Bones,1904,3713
4543,Edward May,Book of Miracles,1803,1481
4544,Anthony Lee,Enchanted Castle,1513,788
4545,Anthony Davis,Emerald Isle,1657,4982
4546,Tracey Walker,Help,1788,3985
4547,Beatrice Ortiz,White Queen,1614,3492
4548,Ashley Doyle,Girl with the Dragon Tattoo,1763,854
4549,Michael Smith,Forgotten Realm,1644,4036
4550,Carol Sullivan,Midnight Garden,1752,2394
4551,Eva Wright,Handmaid's Tale,1973,3920
4552,Michael Martinez,Lighthouse Keeper,1995,1638
4553,Lisa Rios,Tears of the Moon,1716,4904
4554,Megan Knight,Last Train Home,1674,4397
4555,Richard Freeman,Fault in Our Stars,1596,2658
4556,Cindy Gilbert,Book Thief,1678,605
4557,Delores Brown,Crystal Caves,1835,1909
4558,Deanna Owens,Whispers in the Dark,1852,3654
4559,Paul White,Dragon's Lair,1789,276
4560,William Hamilton,Mask of Deception,1822,2761
4561,Michael Martinez,Crystal Caves,1912,2104
4562,Virginia Jackson,Martian,1642,1469
4563,Michael Patterson,Mask of Deception,1979,3883
4564,Ann Henderson,Enchanted Castle,1841,2368
4565,Sherry Bennett,Book of Miracles,1513,2776
4566,Leah Manning,Book of Miracles,1646,4554
4567,Richard Freeman,Secret Key,1839,357
4568,Randy Parker,Secret Society,1576,803
4569,Ella Harrison,Dragon's Lair,1786,2151
4570,Bernard Brown,Queen's Necklace,1719,1614
4571,Ashley Doyle,Forbidden Forest,1899,4513
4572,Delores Brown,Time Traveler's Wife,1665,3458
4573,Timothy Griffin,Forgotten Realm,1866,3777
4574,Ella Harrison,Enchanted Princess,1553,1851
4575,Derrick Brady,Midnight Garden,1745,668
4576,Linda Ward,Dark Tower,1507,1054
4577,Anthony Lee,Lord of the Rings,1865,2982
4578,Nancy Horton,Glass Castle,1598,1651
4579,Juan Thompson,Mask of Deception,1636,2762
4580,Gary Johnson,Queen's Necklace,1890,4303
4581,Patrick Hall,Girl with the Sapphire Eyes,1590,2522
4582,James Hill,Edge of Tomorrow,1967,2163
4583,Victoria Brown,Beyond the Horizon,1562,4738
4584,Dana Huff,Enchanted Castle,1974,3652
4585,Edward May,Black Cat,2001,3686
4586,Edward May,Book of Miracles,1768,3329
4587,Michelle Wis,Song of Ice and Fire,1922,3415
4588,Charles Johnson,Silent Forest,1595,3000
4589,Daniel Craig,Enchanted Castle,1542,1221
4590,Paul Graham,River of Dreams,1539,4384
4591,Derrick Brady,Tears of a Clown,1890,4960
4592,Laura Hernandez,Help,1571,2053
4593,Richard Garcia,Crown of Thorns,1982,3718
4594,Howard Jenkins,Night Circus,1776,1804
4595,Gregory Gibbs,Beyond the Horizon,1643,3108
4596,Michael Patterson,Tears of a Clown,1870,126
4597,James Ross,Sands of Time,1855,4599
4598,Charles Johnson,Shadow of the Moon,1511,2512
4599,John Ryan,Mists of Avalon,1569,1244
4600,Laura Hernandez,Valley of Dreams,1852,3195
4601,Anthony Davis,Golden Compass,1950,3127
4602,Thomas Cain,Secret Garden,1698,4366
4603,Ashley Doyle,Night Circus,1937,2241
4604,Ella Harrison,Queen's Necklace,1960,139
4605,Laura Hernandez,Emerald City,1623,776
4606,Tracey Walker,Midnight Serenade,1563,560
4607,Hazel Greer,Clockwork Angel,1766,3063
4608,Deanna Owens,Beneath the Silver Moon,1718,3423
4609,Gary Johnson,Silent Forest,1724,2784
4610,Lisa Rios,Witching Hour,1621,773
4611,William Ortiz,Alchemist,1758,1227
4612,Thomas Cain,Shadow of the Moon,1721,202
4613,Lydia Martinez,Book of Miracles,1582,3683
4614,Jacqueline Brown,Shadows of the Night,1841,1002
4615,Anthony Davis,Phantom of the Opera,2020,4063
4616,Anthony Lee,Witching Hour,1603,3055
4617,Rita Powell,Midnight Serenade,1985,1026
4618,Eric Davis,Enchanted Princess,1664,2642
4619,Robert Barrett,Secret Key,1891,1221
4620,Wendy Walton,Midnight Serenade,1870,3668
4621,William Doyle,Mirror of Truth,1760,234
4622,Randy Parker,Art of Deception,1639,3200
4623,Timothy Griffin,Giver,1602,2162
4624,Deanna Owens,Rising Sun,1685,1201
4625,Michael Patterson,Edge of Tomorrow,1501,3358
4626,Paul White,Shadow of the Moon,1785,2885
4627,Paul Graham,Beyond the Horizon,1967,1311
4628,Lauren Holland,Knight's Code,1600,532
4629,Anthony Davis,Witching Hour,1931,4492
4630,Tracey Walker,Golden Compass,1853,4221
4631,Wayne Morrison,Heart of the Forest,1678,4827
4632,Carole Kelly,Crystal Caves,1677,1444
4633,Wendy Walton,Dragon's Roar,1898,3180
4634,Mary Graham,Time Traveler's Wife,1815,1635
4635,Leonard Stevenson,Book Thief,1624,3575
4636,Laura Hernandez,Last Voyage,1788,4554
4637,Bernard Brown,Midnight Garden,1953,2306
4638,Robert Evans,Secret Society,1633,1813
4639,Lauren Holland,Dark Tower,1559,2497
4640,Albert Mills,Secrets We Keep,1690,356
4641,James Ross,Last Voyage,1956,2135
4642,Hazel Greer,Mirror of Truth,1518,367
4643,James Hill,Maze Runner,2019,4803
4644,Diane Robbins,Shac,1774,4180
4645,Jeffrey Bowers,Lighthouse Keeper,1610,1965
4646,Emily Moore,Secret Key,1577,3144
4647,Nancy Horton,Help,1943,1042
4648,Dana Huff,Silence of the Lambs,1748,3752
4649,Linda Ward,Forgotten Realm,1765,1545
4650,Evelyn Smith,Curse of the Pharaohs,1724,2185
4651,Eric Davis,Road,1888,1049
4652,Ann Henderson,Song of Achilles,1551,3495
4653,James Hill,Dance with Destiny,1889,2701
4654,Janet Baldwin,Black Cat,1979,4486
4655,Timothy Griffin,Queen's Necklace,1971,895
4656,Eva Wright,Beyond the Horizon,1604,2190
4657,Tyrone Evans,Night Circus,1902,3573
4658,Cindy Gilbert,Lovely Bones,1766,2829
4659,Kelly Franklin,Alchemist,1890,3526
4660,Deanna Owens,Girl with the Dragon Tattoo,1819,4564
4661,Ashley Doyle,Secret Society,1559,1771
4662,Anthony Lee,Midnight Carnival,1803,2837
4663,Edward May,Shadow of the Moon,1740,2580
4664,Alberto Brown,Forgotten Realm,1694,273
4665,Megan Knight,Dance with Destiny,1925,2387
4666,Virginia Jackson,Island of Secrets,1967,3765
4667,Diana Terry,Midnight Serenade,1580,3060
4668,James Hill,Giver,1939,1492
4669,Maria Webb,Book of Miracles,1540,468
4670,Gary Johnson,Whispers in the Dark,1645,4023
4671,Richard Freeman,Forbidden Forest,1860,2729
4672,Anthony Davis,Knight's Code,1935,1660
4673,Thomas Cain,Last Train Home,1694,967
4674,John Thomas,Secret Key,2021,259
4675,Bernard Brown,Crystal Caves,1567,4123
4676,Ernest Torres,Twist of Fate,1904,946
4677,Carole Kelly,Last Train Home,1746,4929
4678,Maria Webb,Secret Key,1833,4954
4679,Maria Webb,Wonders of the World,1557,2026
4680,Rosemary Wright,Martian,1704,3046
4681,Anthony Davis,Martian,1576,3319
4682,Ella Harrison,Art of Deception,1555,4467
4683,Connie Howell,Help,1832,4010
4684,Michael Martinez,Golden Child,1947,2324
4685,Randy Parker,Lighthouse Keeper,1521,4541
4686,Daniel Craig,Secret Garden,1633,1076
4687,Laura Hernandez,Song of Ice and Fire,1628,410
4688,Tyrone Evans,Whispering Wind,1674,1813
4689,Tracey Walker,Silent Forest,1964,2228
4690,Teresa Ray,Silent Forest,1816,584
4691,Maria Webb,Dragon's Roar,1863,484
4692,Kelly Franklin,Lord of the Rings,1582,324
4693,Maria Webb,Silence of the Lambs,1716,3432
4694,Patricia Meyer,Echoes of the Past,2019,3708
4695,Dana Huff,Mists of Avalon,1866,1964
4696,Janet Baldwin,Blood of Our Fathers,1663,1702
4697,Emily Moore,Girl with the Sapphire Eyes,1927,813
4698,Kimberly Medina,Handmaid's Tale,1553,3727
4699,Connie Howell,Song of Achilles,1949,2339
4700,Dana Huff,Art of Deception,1754,3362
4701,Wilma Jackson,Shac,1552,3502
4702,Deanna Owens,Enigma of Love,2013,1567
4703,John Ryan,Blood Red Rose,1821,3784
4704,Melissa Hall,Fire Within,1988,3275
4705,Bernard Brown,Queen's Necklace,1515,3164
4706,Thomas Cain,Glass Castle,1937,4212
4707,Tracey Walker,Cursed Castle,1954,1155
4708,Gregory Gibbs,Tears of a Clown,1635,2032
4709,Deanna Owens,Warrior's Heart,1544,875
4710,Charles Johnson,Fire Within,1609,4698
4711,Jeffrey Williams,Silent Forest,1773,358
4712,Eric Davis,Fire Within,1652,1650
4713,Robert Barrett,Enchanted Castle,1595,2842
4714,Ann Henderson,Maze Runner,2012,603
4715,Randy Parker,Kite Runner,1915,3946
4716,Virginia Jackson,Island of Secrets,1783,4922
4717,Cindy Gilbert,Mask of Deception,1953,3584
4718,Diana Terry,Black Cat,1707,1911
4719,John Thomas,Kite Runner,1813,100
4720,Barbara Farmer,Rising Sun,1546,2622
4721,Janet Baldwin,Mask of Deception,1607,230
4722,Anthony Lee,Mirror of Truth,1978,4049
4723,James Hill,Tears of the Moon,1518,1846
4724,Howard Jenkins,In the Arms of the Sea,1649,1601
4725,Juan Thompson,Dragon's Eye,1601,1535
4726,Victor Davis,Dragon's Roar,1763,3489
4727,Maria Webb,Secrets We Keep,1602,1080
4728,Thomas Simmons,Golden Compass,1597,2064
4729,Paul Graham,Catcher in the Rye,1502,4034
4730,Lydia Martinez,Valley of Dreams,1560,4020
4731,Mary Graham,Secrets We Keep,1930,1226
4732,Wayne Morrison,River of Dreams,1827,1060
4733,Bernard Brown,Silence of the Lambs,1853,1166
4734,Sherry Bennett,Girl with the Sapphire Eyes,1840,3087
4735,Ann Henderson,Witch of Blackbird Pond,1971,1425
4736,Maria Webb,Pirate's Treasure,1619,4406
4737,Anthony Lee,Crystal Caves,1580,501
4738,Cindy Gilbert,Silver Lining,1533,130
4739,Delores Brown,Valley of Dreams,1697,558
4740,Linda Ward,Dragon's Lair,1598,3320
4741,William Ortiz,Queen's Gambit,1599,4520
4742,Ella Harrison,Enchanted Castle,1855,2406
4743,Edward May,Shadow of the Moon,1652,4280
4744,Tracey Walker,Song of Ice and Fire,1738,3122
4745,Helen Hernandez,River of Dreams,1607,634
4746,Derrick Brady,Enchanted Princess,1741,458
4747,Leah Manning,Lost City of Atlantis,1911,4239
4748,Eric Davis,Alchemist,1780,1636
4749,Evelyn Smith,Great Gatsby,1865,1713
4750,Thomas Simmons,Twist of Fate,1599,1221
4751,Kenneth May,Book Thief,1847,3300
4752,Ernest Torres,Secret Life of Bees,1630,3407
4753,Barbara Farmer,Tears of a Clown,1543,467
4754,Sandra Craig,Moonlit Path,1680,3157
4755,Helen Hernandez,Knight's Code,1829,3831
4756,John Ryan,Queen's Necklace,1672,3576
4757,Ashley Doyle,Dance with Destiny,1760,4165
4758,Erin Gonzales,Art of Deception,1670,2340
4759,Kelly Franklin,Emerald City,1839,2822
4760,Helen Hernandez,Golden Child,1912,1187
4761,Alberto Brown,Mists of Avalon,1624,3459
4762,James Hill,Great Gatsby,1674,125
4763,Sherry Bennett,Echoes of the Past,1906,1727
4764,Victor Davis,Dragon's Lair,1613,2034
4765,Sherry Bennett,Silver Lining,1828,1081
4766,Rosemary Lucas,Clockwork Angel,1765,1734
4767,Carol Sullivan,Road,1990,2917
4768,Carole Kelly,Forgotten Realm,1922,4640
4769,Randy Parker,Mask of Deception,1544,3693
4770,Richard Garcia,Tears of a Clown,1849,3107
4771,Lydia Martinez,Help,1859,878
4772,Edward May,Golden Compass,1918,3415
4773,Melissa Hall,Twist of Fate,1853,2237
4774,Edward May,Great Gatsby,1719,4876
4775,Alberto Brown,Secret Key,1824,2570
4776,Juan Thompson,Island of Secrets,1928,406
4777,Juan Thompson,Emerald City,1856,351
4778,Richard Garcia,Alchemist,1740,3007
4779,Ella Harrison,Witch of Blackbird Pond,1704,1677
4780,Derrick Brady,Fault in Our Stars,1582,4515
4781,Thomas Simmons,Emerald City,2017,4876
4782,Rosemary Wright,Lost Kingdom,1793,716
4783,Patricia Meyer,Secret Society,1603,779
4784,Michael Martinez,Tears of the Moon,1934,1421
4785,Melissa Hall,In the Arms of the Sea,1806,1964
4786,Rita Powell,Last Train Home,1824,4293
4787,Gary Johnson,Emerald City,1779,3069
4788,Mary Abbott,Last Train Home,1929,4252
4789,Daniel Craig,Heart of the Forest,1760,4720
4790,Albert Mills,Alchemist,1735,307
4791,Cindy Gilbert,Emerald Isle,1978,4293
4792,Michael Patterson,Song of Achilles,1701,687
4793,Victoria Brown,Heart of the Forest,1834,316
4794,Victoria Brown,Midnight Carnival,1590,1196
4795,Ashley Doyle,Golden Compass,1749,1269
4796,Howard Jenkins,In the Arms of the Sea,1734,4401
4797,Carole Kelly,Forbidden Forest,1515,1292
4798,Daniel Craig,Wonders of the World,1969,680
4799,Edward May,Secret Society,1860,223
4800,Deanna Owens,Queen's Gambit,1673,3370
4801,Michael Martinez,Emerald City,1767,2230
4802,Sherry Bennett,Midnight Carnival,1585,763
4803,Daniel Craig,Secret Garden,1566,2318
4804,Christine Miles,Sands of Time,1841,4134
4805,Daniel Craig,Wonders of the World,1745,2672
4806,Eric Davis,Sands of Time,1569,732
4807,Teresa Ray,Queen's Necklace,1838,2448
4808,Carole Kelly,Secrets We Keep,1654,1663
4809,Wayne Morrison,Kite Runner,1937,3736
4810,Mary Graham,Queen's Gambit,1756,165
4811,John Ryan,Fire Within,1756,2693
4812,Rosemary Wright,Hunger Games,1963,1894
4813,Gregory Gibbs,Witching Hour,1625,3316
4814,William Doyle,Midnight Garden,1644,1013
4815,Michael Smith,Warrior's Heart,1651,1774
4816,John Ryan,Lighthouse Keeper,1815,3702
4817,Robert Evans,Fault in Our Stars,1669,2205
4818,Janet Baldwin,Fault in Our Stars,1740,4006
4819,Delores Brown,Fire Within,1934,859
4820,Paul White,Shac,1978,1826
4821,Gregory Gibbs,Dragon's Eye,1728,3106
4822,William Hamilton,Enchanted Princess,1523,2085
4823,Robert Evans,White Queen,1909,2898
4824,Robert Barrett,Golden Compass,1609,2581
4825,Frances Rose,Warrior's Heart,1897,1699
4826,Paul White,Lost City of Atlantis,1898,2599
4827,Thomas Simmons,Girl with the Sapphire Eyes,1756,1390
4828,Daniel Craig,Lord of the Rings,1913,2038
4829,Jeffrey Williams,Black Cat,1863,2227
4830,Leah Manning,Song of Ice and Fire,1880,2497
4831,Lauren Holland,Tears of a Clown,1794,4995
4832,Michael Martinez,Girl with the Dragon Tattoo,1795,988
4833,Ted Smith,Time Traveler's Wife,1826,3482
4834,Patricia Meyer,Midnight Garden,1703,4092
4835,Rosemary Wright,Witching Hour,1593,4625
4836,Gary Johnson,Shadows of the Night,1906,1023
4837,Helen Hernandez,Help,1506,2658
4838,Bernard Brown,Lost Kingdom,1506,2525
4839,Laura Hernandez,Handmaid's Tale,1517,1238
4840,Thomas Cain,Last Train Home,1714,2893
4841,Albert Mills,Alchemist,1586,1602
4842,Ann Henderson,River of Dreams,1540,4720
4843,Michael Patterson,Song of Achilles,1739,1217
4844,Daniel Craig,Fault in Our Stars,1534,3689
4845,Lauren Holland,Dance with Destiny,1848,4847
4846,Jacqueline Brown,Cursed Castle,1524,988
4847,Paul White,White Queen,1595,4959
4848,Wendy Walton,Emerald City,1783,490
4849,Teresa Ray,Last Train Home,1578,811
4850,Rita Powell,Cursed Castle,1533,3959
4851,Juan Thompson,White Queen,1705,2937
4852,Beatrice Ortiz,Shac,1578,4110
4853,Victoria Brown,Maze Runner,1537,4273
4854,Sandra Craig,Glass Castle,1874,288
4855,Rosemary Lucas,Maze Runner,1684,557
4856,Mary Abbott,Rising Sun,1690,4342
4857,Gary Johnson,Wonders of the World,1757,3003
4858,Ann Henderson,Golden Compass,1719,654
4859,Robert Barrett,Phantom of the Opera,1995,2876
4860,Cindy Gilbert,Fault in Our Stars,1829,425
4861,Victoria Brown,Shadow of the Moon,1735,1598
4862,Mary Abbott,Witching Hour,1759,4889
4863,Bernard Brown,Lost Kingdom,1603,1809
4864,Richard Garcia,Ruby Red Door,2004,2915
4865,Cindy Gilbert,Forgotten Realm,1977,511
4866,Kevin Ellis,Mask of Deception,1970,2968
4867,Helen Hernandez,Tears of the Moon,1556,4103
4868,Melissa Hall,Martian,1800,2758
4869,Virginia Jackson,Hunger Games,2023,563
4870,Victor Davis,Fire Within,1937,2557
4871,Deanna Owens,Whispering Wind,1723,2839
4872,James Hill,Art of Deception,1705,2632
4873,Robert Barrett,Golden Child,1580,4868
4874,Ann Henderson,Da Vinci Code,1842,3611
4875,Mary Graham,Mask of Deception,1567,3200
4876,Thomas Cain,Golden Child,1995,1529
4877,Daniel Craig,Great Gatsby,1704,3712
4878,Paul Graham,Witch of Blackbird Pond,1768,3657
4879,Michael Patterson,Dragon's Eye,1764,2464
4880,Ann Henderson,Glass Castle,1808,2652
4881,Jeffrey Williams,Queen's Necklace,1718,3142
4882,Daniel Craig,Shadow of the Moon,1599,2972
4883,Christine Miles,Emerald Isle,1912,3998
4884,Emily Moore,Dance with Destiny,1520,4105
4885,Kelly Franklin,Art of Deception,1694,402
4886,Randy Parker,Fault in Our Stars,1585,3788
4887,Melissa Hall,Song of Ice and Fire,1504,2971
4888,Charles Johnson,Enigma of Love,1834,311
4889,Victoria Brown,Golden Child,1982,3493
4890,Alberto Brown,Book of Miracles,1564,1418
4891,Juan Thompson,Silent Forest,1563,3902
4892,John Ryan,Night Circus,1605,1045
4893,William Ortiz,Mists of Avalon,1697,3878
4894,Howard Jenkins,Girl with the Dragon Tattoo,1683,3302
4895,Anthony Davis,Martian,1769,1861
4896,Ella Harrison,Crown of Thorns,1910,3341
4897,Victor Davis,Night Circus,1776,1305
4898,Jeffrey Bowers,Catcher in the Rye,1685,617
4899,Christine Miles,White Queen,1615,173
4900,Ann Henderson,Whispers in the Dark,1856,4364
4901,Janet Baldwin,Martian,1762,2607
4902,Richard Freeman,Shadows of the Night,1573,1626
4903,James Hill,Blood Red Rose,1984,3432
4904,Patricia Meyer,Art of Deception,1703,1809
4905,Connie Howell,Knight's Code,1800,3137
4906,Gary Johnson,Dragon's Roar,1590,957
4907,Edward May,Great Gatsby,1788,894
4908,Thomas Cain,Girl on the Train,1985,525
4909,Diane Robbins,Emerald City,1670,2970
4910,Wilma Jackson,Secrets We Keep,1926,4373
4911,Sandra Craig,Mists of Avalon,1575,2305
4912,Howard Jenkins,Girl with the Dragon Tattoo,1548,4721
4913,Lisa Rios,Help,1783,833
4914,Ann Henderson,Tears of a Clown,1724,1677
4915,Cindy Gilbert,Tears of a Clown,1559,1142
4916,Albert Mills,Witch of Blackbird Pond,1736,4961
4917,Michelle Johnson,In the Arms of the Sea,1980,2062
