,Author,Books,Year Published,Pages
49187,Linda Ward,Ruby Red Door,1715,3419
49188,Janet Baldwin,Shadow of the Moon,1829,108
49189,Melissa Hall,Shadow of the Moon,1873,1836
49190,Evelyn Smith,Whispers in the Dark,1924,4763
49191,Sherry Bennett,Maze Runner,1845,4296
49192,Deanna Owens,Wonders of the World,1697,1547
49193,Lauren Holland,Golden Child,1606,3767
49194,Robert Barrett,Curse of the Pharaohs,1895,975
49195,Diane Robbins,Mask of Deception,1847,4875
49196,Ashley Doyle,Whispers in the Dark,1624,3262
49197,Thomas Cain,Clockwork Angel,1565,786
49198,Lydia Martinez,Queen's Gambit,1963,706
49199,Mary Abbott,Lost City of Atlantis,1656,3332
49200,Virginia Jackson,Alchemist,1810,4271
49201,William Hamilton,Midnight Serenade,1984,4556
49202,Edward May,Blood Red Rose,1868,1297
49203,Leah Manning,Midnight Carnival,1564,1435
49204,Jacqueline Brown,Witching Hour,1834,2947
49205,William Hamilton,Tears of a Clown,1854,1112
49206,Ashley Doyle,Song of Ice and Fire,1732,3810
49207,Carole Kelly,Sands of Time,1904,2247
49208,Virginia Jackson,Catcher in the Rye,1825,1092
49209,Helen Hernandez,Shadows of the Night,2004,1857
49210,Kelly Franklin,Last Voyage,1964,946
49211,Patricia Meyer,Blood Red Rose,1892,2965
49212,Jessie Bowman,Dragon's Eye,1523,173
49213,Judy Rose,Emerald City,1951,776
49214,John Ryan,Girl with the Sapphire Eyes,1971,3674
49215,Kenneth May,Beyond the Horizon,1868,4956
49216,Kelly Franklin,Alchemist,1781,2412
49217,Helen Hernandez,Great Gatsby,1948,1655
49218,Carole Kelly,Song of Ice and Fire,2000,2689
49219,Howard Jenkins,Handmaid's Tale,1543,4902
49220,Charles Johnson,Midnight Garden,1868,2544
49221,Carol Sullivan,Dark Tower,1585,1288
49222,James Hill,Beyond the Horizon,1851,537
49223,Leonard Stevenson,Secret Life of Bees,1561,4855
49224,John Ryan,In the Arms of the Sea,1885,3377
49225,Patrick Hall,Crystal Caves,1703,1645
49226,Patricia Meyer,Pirate's Treasure,1630,2717
49227,Mary Graham,White Queen,1954,1054
49228,Leonard Stevenson,Mask of Deception,1926,4599
49229,Diane Robbins,Shadows of the Night,1811,2262
49230,Timothy Griffin,Heart of the Forest,1866,540
49231,Michael Smith,Fire Within,1972,4949
49232,Laura Hernandez,Night Circus,1832,1078
49233,Hazel Greer,Emerald Isle,1511,909
49234,Sandra Craig,Twist of Fate,1540,4950
49235,Wilma Jackson,Beneath the Silver Moon,1962,3900
49236,Patricia Meyer,Mirror of Truth,1989,1459
49237,Mary Graham,Shadow of the Moon,1829,2190
49238,Nancy Horton,River of Dreams,2008,4783
49239,Anthony Lee,Da Vinci Code,1500,1789
49240,Mary Graham,Secret Life of Bees,1952,1383
49241,Melissa Hall,Road,1508,1660
49242,Rosemary Wright,Queen's Necklace,1729,3911
49243,Jacqueline Brown,Kite Runner,1547,4657
49244,Maria Webb,River of Dreams,2011,3497
49245,Frances Rose,Wonders of the World,1798,3105
49246,Lisa Rios,Crystal Caves,1534,2373
49247,Janet Baldwin,Island of Secrets,1759,2106
49248,Patricia Simpson,Kite Runner,1631,3349
49249,Frances Rose,Warrior's Heart,1641,3516
49250,Evelyn Smith,Cursed Castle,1523,3193
49251,Carol Sullivan,River of Dreams,1696,4919
49252,Melissa Hall,Da Vinci Code,1819,885
49253,Helen Hernandez,Heart of the Forest,1845,4539
49254,Timothy Griffin,Secret Garden,1638,1117
49255,Patrick Hall,Emerald City,1563,4046
49256,Michelle Johnson,Last Train Home,1889,1978
49257,Thomas Cain,Mirror of Truth,1672,1499
49258,Jessie Bowman,Forgotten Realm,1546,699
49259,Richard Freeman,Book Thief,1682,862
49260,Patrick Hall,Book Thief,1768,3244
49261,Jeffrey Williams,Blood of Our Fathers,1658,4409
49262,Wendy Walton,Kite Runner,1685,2484
49263,Lydia Martinez,Pirate's Treasure,1862,3373
49264,Frances Rose,Twist of Fate,1814,3973
49265,Lisa Rios,Silent Forest,1634,1605
49266,Patricia Meyer,Dragon's Roar,1918,536
49267,Virginia Jackson,Night Circus,1743,4402
49268,Diane Robbins,Tears of the Moon,2016,2579
49269,Wendy Walton,Wonders of the World,1517,135
49270,Paul White,Sands of Time,1557,1593
49271,William Hamilton,Golden Child,1784,2278
49272,Victor Davis,Tears of a Clown,1655,4906
49273,Jessie Bowman,Silver Lining,1692,3776
49274,Daniel Craig,Valley of Dreams,1948,127
49275,Deanna Owens,Dance with Destiny,1768,4162
49276,Albert Mills,Tears of a Clown,1857,2931
49277,Linda Ward,Enigma of Love,1590,4091
49278,Connie Howell,Secret Life of Bees,1578,4534
49279,Anthony Lee,Ruby Red Door,1764,4150
49280,William Ortiz,Midnight Serenade,1796,1811
49281,Laura Hernandez,Maze Runner,1658,4598
49282,Gary Johnson,Dragon's Lair,1533,655
49283,Dana Huff,Echoes of the Past,1776,258
49284,Carol Sullivan,Dragon's Eye,2002,3613
49285,Leonard Stevenson,Girl with the Sapphire Eyes,1835,2451
49286,Connie Howell,Maze Runner,2010,4268
49287,Frances Rose,Dance with Destiny,1640,1281
49288,James Ross,Pirate's Treasure,1669,2330
49289,Nancy Horton,Silver Lining,1938,2890
49290,Jessie Bowman,Dragon's Lair,1924,4602
49291,Timothy Griffin,Help,1791,797
49292,Tyrone Evans,Book Thief,1516,1823
49293,Leonard Stevenson,Blood of Our Fathers,1629,1922
49294,Diana Terry,Shac,1791,3466
49295,Paul White,Time Traveler's Wife,1730,1468
49296,John Ryan,Sands of Time,1958,2591
49297,Cindy Gilbert,Dance with Destiny,1758,2946
49298,Beatrice Ortiz,Silence of the Lambs,1623,4160
49299,Thomas Cain,Island of Secrets,1838,489
49300,Megan Knight,Queen's Gambit,1874,2143
49301,Jessie Bowman,Blood of Our Fathers,1777,1008
49302,Ella Harrison,In the Arms of the Sea,1569,3873
49303,Michelle Johnson,Enchanted Castle,1918,2773
49304,Hazel Greer,Shades of Grey,1588,2321
49305,Paul White,Pirate's Treasure,1614,3888
49306,Edward May,Cursed Castle,2000,1505
49307,Barbara Farmer,Curse of the Pharaohs,1555,1626
49308,Ted Smith,Curse of the Pharaohs,2016,1745
49309,James Ross,Book Thief,1941,1716
49310,Howard Jenkins,Dance with Destiny,1805,4678
49311,Gary Johnson,Moonlit Path,1719,4557
49312,Cindy Gilbert,Book Thief,1950,1331
49313,Mary Graham,Book Thief,1881,2863
49314,Diane Robbins,Lighthouse Keeper,1681,2529
49315,Melissa Hall,Silver Lining,2020,372
49316,Derrick Brady,Dark Tower,1853,4508
49317,Delores Brown,Heart of the Forest,1715,3646
49318,Michelle Johnson,Edge of Tomorrow,1581,1435
49319,Teresa Ray,Girl with the Sapphire Eyes,1560,2382
49320,Virginia Jackson,Whispers in the Dark,1967,3226
49321,James Ross,Song of Ice and Fire,1592,2066
49322,Maria Webb,Girl on the Train,1693,2693
49323,Rosemary Lucas,Twist of Fate,1529,2449
49324,Deanna Owens,Lovely Bones,1771,4420
49325,Victor Davis,Witch of Blackbird Pond,1863,1512
49326,Rosemary Lucas,Girl with the Sapphire Eyes,1574,3435
49327,Teresa Ray,Enigma of Love,2010,2322
49328,Eva Wright,Kite Runner,1821,4206
49329,Leah Manning,Emerald City,1912,1577
49330,Jessie Bowman,Midnight Garden,1710,2275
49331,Sherry Bennett,Secret Garden,1707,4715
49332,Daniel Craig,Secrets We Keep,1962,3340
49333,Jeffrey Williams,Forgotten Realm,1587,3438
49334,Wayne Morrison,Last Voyage,1890,4467
49335,Albert Mills,Lovely Bones,1718,658
49336,Carol Sullivan,Lost City of Atlantis,1785,4874
49337,Helen Hernandez,Shadows of the Night,1660,672
49338,Erin Gonzales,Beyond the Horizon,1586,4092
49339,Diana Terry,Edge of Tomorrow,1820,1268
49340,Sandra Craig,Edge of Tomorrow,1868,3815
49341,Barbara Farmer,Help,1783,920
49342,Erin Gonzales,Knight's Code,1854,999
49343,Linda Ward,Art of Deception,1912,2469
49344,Jessie Bowman,Twist of Fate,1557,2554
49345,Deanna Owens,Knight's Code,1969,4617
49346,Rosemary Lucas,Da Vinci Code,1850,2250
49347,Kevin Ellis,Girl with the Dragon Tattoo,1923,4053
49348,Anthony Davis,Pirate's Treasure,1678,1587
49349,Delores Brown,Song of Achilles,1783,1936
49350,Ann Henderson,Da Vinci Code,1770,4232
49351,Carole Kelly,Great Gatsby,1903,733
49352,Diane Robbins,Shadow of the Moon,1680,3127
49353,Victoria Brown,Sands of Time,1906,3891
49354,Gary Johnson,Echoes of the Past,1983,4317
49355,Janet Baldwin,Giver,1745,3986
49356,Sandra Craig,Book of Miracles,1843,4270
49357,Lydia Martinez,Lord of the Rings,1713,1957
49358,Gary Johnson,Knight's Code,1539,2623
49359,Eric Davis,Silent Forest,1742,2041
49360,Laura Hernandez,Midnight Serenade,1783,189
49361,Megan Knight,Heart of the Forest,1997,4276
49362,John Ryan,Lighthouse Keeper,1916,2827
49363,Anthony Davis,Heart of the Forest,1716,1826
49364,Ann Henderson,Phantom of the Opera,1919,3973
49365,Jessie Bowman,Dragon's Lair,1777,2742
49366,Kelly Franklin,Girl with the Sapphire Eyes,1626,4686
49367,Albert Mills,Moonlit Path,1994,4721
49368,Judy Rose,Forgotten Realm,1584,4873
49369,Patricia Simpson,Tears of a Clown,1542,4233
49370,Wilma Jackson,Ruby Red Door,1930,294
49371,Evelyn Smith,Shadows of the Night,1713,4278
49372,Eric Davis,Midnight Garden,1910,4584
49373,Cindy Gilbert,Blood of Our Fathers,1782,1540
49374,Helen Hernandez,Midnight Serenade,1676,2802
49375,Tyrone Evans,Shades of Grey,1987,847
49376,Rosemary Lucas,Queen's Necklace,1623,970
49377,Michael Smith,Forgotten Realm,1572,3981
49378,Timothy Griffin,Heart of the Forest,1778,1473
49379,Michelle Wis,Whispers in the Dark,1962,2923
49380,James Hill,Shadows of the Night,1869,2909
49381,Carole Kelly,Lost City of Atlantis,1825,4195
49382,Patricia Meyer,Time Traveler's Wife,1694,3329
49383,Beatrice Ortiz,Lovely Bones,1988,4698
49384,Barbara Farmer,Secret Life of Bees,1584,2476
49385,Sherry Bennett,Book of Miracles,1721,785
49386,Megan Knight,Moonlit Path,1574,3646
49387,Jessie Bowman,Lovely Bones,1850,625
49388,Evelyn Smith,Midnight Garden,1850,3377
49389,Barbara Farmer,Tears of a Clown,1842,255
49390,Lisa Rios,Queen's Necklace,1539,424
49391,Jeffrey Bowers,Lighthouse Keeper,1830,2431
49392,John Thomas,Secret Garden,1730,4261
49393,James Hill,Great Gatsby,1530,3014
49394,Michael Martinez,Martian,1833,1247
49395,Cindy Gilbert,Dark Tower,1790,3280
49396,Eva Wright,Dragon's Eye,1642,1488
49397,Derrick Brady,Enigma of Love,1766,2563
49398,Randy Parker,Whispering Wind,1697,4972
49399,Cindy Gilbert,Witching Hour,1565,4252
49400,Jessie Bowman,Heart of the Forest,1883,1161
49401,Cindy Gilbert,Whispers in the Dark,1965,4204
49402,Kevin Ellis,Cursed Castle,1620,1856
49403,Wendy Walton,Last Train Home,1785,434
49404,Mary Abbott,Da Vinci Code,1920,153
49405,Ted Smith,Lovely Bones,1568,215
49406,Randy Parker,Whispering Wind,1824,2688
49407,Mary Abbott,Tears of the Moon,2000,1779
49408,Judy Rose,Witching Hour,1567,638
49409,Edward May,Golden Compass,1826,3723
49410,Anthony Lee,Dragon's Roar,1648,3615
49411,Wilma Jackson,Dragon's Eye,1663,4269
49412,Anthony Davis,Handmaid's Tale,1609,1188
49413,Jeffrey Bowers,Emerald Isle,1749,1793
49414,Richard Freeman,Night Circus,1671,3417
49415,Hazel Greer,Shac,1838,2886
49416,Patricia Simpson,Whispers in the Dark,1919,4437
49417,Anthony Davis,Glass Castle,1741,3069
49418,Carole Kelly,Giver,1874,3518
49419,Kevin Ellis,Blood of Our Fathers,1660,3450
49420,Lisa Rios,Girl with the Dragon Tattoo,1886,4674
49421,Daniel Craig,Enchanted Castle,1666,1055
49422,Anthony Davis,Midnight Serenade,1985,3214
49423,Wendy Walton,Midnight Serenade,1529,972
49424,Leah Manning,Girl with the Sapphire Eyes,1761,1534
49425,Sandra Craig,Enchanted Castle,1669,658
49426,Derrick Brady,Enchanted Princess,1661,1168
49427,Robert Evans,Giver,1634,4650
49428,Eva Wright,Lighthouse Keeper,1548,361
49429,Rita Powell,Lighthouse Keeper,1949,4028
49430,Jessie Bowman,Witch of Blackbird Pond,1715,2352
49431,Michael Patterson,Clockwork Angel,1664,4948
49432,Wendy Walton,Girl with the Dragon Tattoo,1967,4332
49433,Maria Webb,Night Circus,1564,3112
49434,John Ryan,Last Voyage,1569,4552
49435,Leah Manning,Shadows of the Night,1561,4407
49436,Rita Powell,Forgotten Realm,1603,485
49437,Edward May,Island of Secrets,1983,3897
49438,Anthony Lee,Secret Society,1933,1024
49439,Howard Jenkins,Glass Castle,1617,4004
49440,Michael Martinez,Queen's Necklace,1554,2732
49441,William Doyle,Mists of Avalon,2007,4024
49442,Evelyn Smith,Giver,1581,2946
49443,Thomas Simmons,Da Vinci Code,1646,4137
49444,Dana Huff,Secret Key,1849,1274
49445,James Hill,Midnight Serenade,1954,1831
49446,Kimberly Medina,Sands of Time,1648,2127
49447,Linda Ward,Echoes of the Past,1962,3062
49448,Megan Knight,Witching Hour,1816,2690
49449,Ann Henderson,Hunger Games,1796,1470
49450,Kelly Franklin,Whispers in the Dark,1761,4527
49451,Rosemary Wright,Midnight Serenade,1756,4592
49452,Michelle Johnson,White Queen,1999,4130
49453,Eric Davis,Hunger Games,1618,221
49454,Victor Davis,Da Vinci Code,1906,1363
49455,Robert Barrett,Girl with the Dragon Tattoo,1548,3929
49456,Virginia Jackson,Golden Child,1504,2853
49457,Carole Kelly,Da Vinci Code,1502,3931
49458,Sandra Craig,Tears of the Moon,1503,2079
49459,Judy Rose,Time Traveler's Wife,1972,2806
49460,Michael Patterson,Girl with the Sapphire Eyes,1763,4551
49461,Ann Henderson,Clockwork Angel,1998,4559
49462,Erin Gonzales,Help,2018,603
49463,Victor Davis,Mirror of Truth,1883,1057
49464,Victoria Brown,Alchemist,1628,4755
49465,Thomas Simmons,Martian,1786,749
49466,Jacqueline Brown,Silent Forest,1778,4542
49467,Megan Knight,Clockwork Angel,1715,3852
49468,James Hill,Giver,2018,1342
49469,Emily Moore,Shades of Grey,1566,4581
49470,Virginia Jackson,Cursed Castle,2014,4905
49471,Richard Freeman,Last Voyage,1714,328
49472,Gary Johnson,Glass Castle,1966,2165
49473,Ann Henderson,Emerald Isle,1626,4673
49474,Paul White,Help,1610,3540
49475,Eva Wright,Enchanted Princess,1997,4228
49476,Janet Baldwin,Lord of the Rings,1984,4411
49477,Randy Parker,Lovely Bones,1904,988
49478,Jessie Bowman,Sands of Time,1924,721
49479,Randy Parker,Silver Lining,1668,2900
49480,Delores Brown,Song of Achilles,1949,701
49481,Leonard Stevenson,Great Gatsby,1729,4082
49482,John Ryan,In the Arms of the Sea,1595,1470
49483,Albert Mills,Song of Ice and Fire,2013,108
49484,Jeffrey Bowers,Golden Compass,1890,119
49485,Gregory Gibbs,Blood of Our Fathers,1840,558
49486,John Ryan,Island of Secrets,1910,1153
49487,Ella Harrison,Silence of the Lambs,1877,4102
49488,Lydia Martinez,Emerald City,1841,4827
49489,Robert Barrett,Midnight Carnival,1576,1948
49490,Ann Henderson,Whispers in the Dark,2005,1562
49491,Michael Patterson,Lovely Bones,1785,1347
49492,Virginia Jackson,Book of Miracles,1639,2801
49493,Jeffrey Bowers,Emerald Isle,1822,1269
49494,Judy Rose,Catcher in the Rye,1769,3496
49495,Michael Martinez,Enigma of Love,1786,1730
49496,Teresa Ray,Queen's Gambit,1740,4904
49497,Ann Henderson,Handmaid's Tale,1892,2208
49498,Ella Harrison,White Queen,1781,4590
49499,Cindy Gilbert,Phantom of the Opera,1730,4516
49500,Janet Baldwin,Martian,1891,2629
49501,Jacqueline Brown,Dragon's Lair,1816,3770
49502,Paul White,Silver Lining,1579,945
49503,Bernard Brown,Midnight Carnival,1949,563
49504,John Ryan,Beyond the Horizon,1634,1392
49505,Eva Wright,Art of Deception,1507,3804
49506,Linda Ward,Book Thief,1910,3106
49507,Kelly Franklin,Last Voyage,1713,150
49508,Cindy Gilbert,Queen's Necklace,1908,1777
49509,Paul Graham,Mask of Deception,1505,3782
49510,Robert Evans,Lord of the Rings,1973,3705
49511,Anthony Lee,Clockwork Angel,1556,1767
49512,Gregory Gibbs,Book of Miracles,1906,3049
49513,Ella Harrison,River of Dreams,1611,1384
49514,Jacqueline Brown,Alchemist,1611,298
49515,William Ortiz,Secret Garden,1711,3028
49516,Virginia Jackson,Girl on the Train,1667,4815
49517,Nancy Horton,Art of Deception,1989,2004
49518,Tracey Walker,Pirate's Treasure,1660,1194
49519,Helen Hernandez,Moonlit Path,1864,1593
49520,Wilma Jackson,Enchanted Princess,1819,2278
49521,Ann Henderson,Valley of Dreams,2017,572
49522,Ella Harrison,Girl with the Dragon Tattoo,1571,2895
49523,Carol Sullivan,Golden Compass,1872,3236
49524,Carol Sullivan,River of Dreams,2000,1209
49525,Evelyn Smith,Secrets We Keep,1511,4581
49526,Leonard Stevenson,Tears of a Clown,1870,1535
49527,Juan Thompson,Echoes of the Past,1733,1299
49528,Connie Howell,Lovely Bones,1619,1372
49529,Patricia Simpson,Witch of Blackbird Pond,1822,2328
49530,Kenneth May,Lost Kingdom,1856,2085
49531,Victor Davis,In the Arms of the Sea,1993,3766
49532,Lydia Martinez,Secret Life of Bees,1711,2573
49533,Eric Davis,Last Voyage,1545,3546
49534,Michael Patterson,Valley of Dreams,1529,3281
49535,Robert Evans,Echoes of the Past,1777,1752
49536,Wendy Walton,Golden Compass,1684,4107
49537,Robert Barrett,Ruby Red Door,1570,2754
49538,Janet Baldwin,Hunger Games,1748,240
49539,Paul White,Book Thief,1533,1098
49540,Connie Howell,Dragon's Roar,1932,1976
49541,Alberto Brown,Queen's Gambit,1625,3071
49542,Carol Sullivan,Emerald Isle,1936,2161
49543,Virginia Jackson,Lost Kingdom,1681,2826
49544,Melissa Hall,Dragon's Lair,1926,1562
49545,Helen Hernandez,Tears of a Clown,1569,3376
49546,Cindy Gilbert,Beneath the Silver Moon,1768,4906
49547,Michael Patterson,Help,1627,1989
49548,Dana Huff,Crown of Thorns,1596,3551
49549,Maria Webb,Midnight Serenade,1815,2355
49550,Edward May,Martian,1794,2279
49551,Derrick Brady,Emerald City,1533,602
49552,Thomas Cain,Queen's Gambit,1831,4983
49553,Barbara Farmer,Witching Hour,1947,4186
49554,Timothy Griffin,Lost Kingdom,1964,2776
49555,Judy Rose,Song of Achilles,1636,299
49556,Timothy Griffin,Catcher in the Rye,1524,261
49557,Gary Johnson,River of Dreams,1631,2065
49558,Albert Mills,Edge of Tomorrow,1946,1761
49559,Mary Abbott,Lost City of Atlantis,1956,3656
49560,Wendy Walton,Rising Sun,1774,2883
49561,James Hill,Secret Key,1689,647
49562,Wendy Walton,Maze Runner,1544,3619
49563,Wilma Jackson,Queen's Gambit,1517,1306
49564,Ashley Doyle,Lovely Bones,1980,628
49565,Emily Moore,Forbidden Forest,1545,4627
49566,Michelle Wis,Shac,1943,568
49567,Laura Hernandez,Valley of Dreams,1951,2123
49568,Sherry Bennett,Dragon's Lair,1577,4347
49569,Christine Miles,Queen's Necklace,1960,953
49570,Robert Evans,Help,1895,3958
49571,Leah Manning,Phantom of the Opera,2023,3430
49572,Wilma Jackson,Fire Within,1603,1842
49573,William Hamilton,Catcher in the Rye,1799,4802
49574,Maria Webb,Witch of Blackbird Pond,1761,2569
49575,John Ryan,Island of Secrets,1626,1185
49576,Edward May,Knight's Code,1676,1755
49577,Sandra Craig,Song of Ice and Fire,1902,4889
49578,Paul White,Witch of Blackbird Pond,1709,1212
49579,Rosemary Lucas,Midnight Carnival,1580,1370
49580,Lisa Rios,Girl with the Dragon Tattoo,1886,4920
49581,Kenneth May,Dragon's Lair,1642,2226
49582,Paul White,Dragon's Eye,1933,792
49583,Kelly Franklin,Secret Life of Bees,1617,4562
49584,Megan Knight,Last Train Home,1678,3114
49585,Jeffrey Williams,Book of Miracles,1880,996
49586,Lauren Holland,Mask of Deception,1583,3441
49587,Leonard Stevenson,Rising Sun,1824,2098
49588,Megan Knight,Fault in Our Stars,1623,635
49589,Sherry Bennett,Silver Lining,1682,3856
49590,Kelly Franklin,Giver,2009,1517
49591,Delores Brown,Mask of Deception,1613,2440
49592,Albert Mills,Shac,1607,2169
49593,Carol Sullivan,Beneath the Silver Moon,1570,1208
49594,Kevin Ellis,Curse of the Pharaohs,1545,3288
49595,Kelly Franklin,Curse of the Pharaohs,1797,3654
49596,Wayne Morrison,Dragon's Eye,1553,4150
49597,Michael Smith,Enchanted Princess,1835,1759
49598,William Doyle,Dragon's Lair,1684,4229
49599,Janet Baldwin,Book Thief,1712,4739
49600,Eva Wright,Handmaid's Tale,1606,4062
49601,Laura Hernandez,Silver Lining,2010,2498
49602,Wayne Morrison,Enchanted Castle,1846,1662
49603,James Ross,Twist of Fate,1831,2984
49604,Christine Miles,Whispers in the Dark,1688,4160
49605,Thomas Simmons,Secrets We Keep,1977,1642
49606,Judy Rose,Secrets We Keep,1615,1962
49607,Michelle Johnson,Queen's Gambit,1883,448
49608,Melissa Hall,Giver,1669,1363
49609,Maria Webb,Knight's Code,1616,533
49610,Melissa Hall,Dragon's Roar,1926,4882
49611,Kevin Ellis,Fire Within,1567,823
49612,Sandra Craig,Shades of Grey,1656,3540
49613,Howard Jenkins,Rising Sun,1801,4308
49614,Patrick Hall,Ruby Red Door,1919,1156
49615,Emily Moore,Da Vinci Code,1721,3821
49616,Linda Ward,Forbidden Forest,1858,4144
49617,Timothy Griffin,Martian,1640,1507
49618,Ella Harrison,Fire Within,1532,3790
49619,Delores Brown,Shadow of the Moon,1668,506
49620,Kelly Franklin,Clockwork Angel,2004,4760
49621,Victoria Brown,Girl on the Train,1957,1137
49622,Kenneth May,Cursed Castle,1732,1414
